,Patient_loc,Responder_loc,duration_Responder,route_Responder,Indirect_Responder_loc,AED_loc,duration_AED,route_indirect_Responder,Vector_loc,duration_Vector,route_Vector,prob_vec,prob_resp,patient_loc,responder_loc,aed_loc,vector_loc
780,,,39.67,,No AED,,10000.0,No AED,,333.75,,0.5565112636293997,0.8033606079897117,"(4.69606, 50.885021)","(4.696847932277671, 50.885039707857516)",No AED,"(4.6658621, 50.8774603)"
781,,,10000.0,,No AED,,10000.0,No AED,,520.39,,0.4009938003029343,0.4009938003029343,"(4.710374, 50.880416)",No responder,No AED,"(4.6658621, 50.8774603)"
782,,,12.2,,No AED,,10000.0,No AED,,248.29,,0.646618130797132,0.8682503278423896,"(4.712245, 50.874214)","(4.712014370273983, 50.874264235773424)",No AED,"(4.6998331, 50.8723536)"
783,,,10000.0,,No AED,,10000.0,No AED,,473.88,,0.4351182905047375,0.4351182905047375,"(4.713034, 50.880886)",No responder,No AED,"(4.6658621, 50.8774603)"
784,,,38.47,,"(4.706371763836498, 50.87693265075111)",,,,,393.73,,0.500877727869462,,"(4.714864, 50.88057)","(4.714205334247025, 50.880294368521305)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
785,,,184.85,,No AED,,10000.0,No AED,,455.72,,0.44921743806899433,0.6299553841930361,"(4.718723, 50.885618)","(4.719534483942465, 50.884160446572984)",No AED,"(4.7243436, 50.8696549)"
786,,,101.46,,"(4.6961769838847225, 50.92443373732288)",,,,,733.89,,0.2756241415706712,,"(4.699114, 50.928263)","(4.699147459573014, 50.929530680642976)","(4.7063333, 50.9258595)","(4.6658621, 50.8774603)"
787,,,366.86,,No AED,,10000.0,No AED,,309.17,,0.5810577223304034,0.5810577223304034,"(4.720061, 50.875591)","(4.7202428647184895, 50.871636590700795)",No AED,"(4.7243436, 50.8696549)"
788,,,79.71,,"(4.706371763836498, 50.87693265075111)",,,,,671.13,,0.30773691044817375,,"(4.706758, 50.879863)","(4.706955688620172, 50.879507240930984)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
789,,,10000.0,,No AED,,10000.0,No AED,,393.87,,0.5007546066209437,0.5007546066209437,"(4.706397, 50.877853)",No responder,No AED,"(4.6998331, 50.8723536)"
790,,,329.62,,No AED,,10000.0,No AED,,293.14,,0.5976461877975788,0.5976461877975788,"(4.720022, 50.87499)","(4.720869866326813, 50.87803853575763)",No AED,"(4.7243436, 50.8696549)"
791,,,200.77,,No AED,,10000.0,No AED,,415.05,,0.48247249400914016,0.6304421827135948,"(4.720847, 50.883864)","(4.722572787926821, 50.88531661409246)",No AED,"(4.7243436, 50.8696549)"
792,,,107.57,,"(4.7090069143756565, 50.867716720905115)",,,,,266.33,,0.6264553545237143,,"(4.712538, 50.865233)","(4.711079565464418, 50.864916957519185)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
793,,,68.25,,No AED,,10000.0,No AED,,210.16,,0.6913958414607722,0.8253987395053526,"(4.719876, 50.87244)","(4.721153511301739, 50.87234934514845)",No AED,"(4.7243436, 50.8696549)"
794,,,85.4,,No AED,,10000.0,No AED,,365.71,,0.5261389682101785,0.746571807210113,"(4.688972, 50.882914)","(4.6895263318006855, 50.88374434853546)",No AED,"(4.6658621, 50.8774603)"
795,,,74.0,,"(4.6782399404305135, 50.86732502449852)",,,,,415.92,,0.48173597027015475,,"(4.673634, 50.872338)","(4.672516325131648, 50.87296408777959)","(4.676586, 50.8718562)","(4.6731993, 50.8780791)"
796,,,256.2,,No AED,,10000.0,No AED,,331.75,,0.5584691768529085,0.6137039577458585,"(4.700737, 50.860758)","(4.699513580471251, 50.86021207606471)",No AED,"(4.6998331, 50.8723536)"
797,,,140.07,,No AED,,10000.0,No AED,,342.57,,0.5479584236586602,0.705559658632356,"(4.691389, 50.882627)","(4.690225200278989, 50.880810451959256)",No AED,"(4.6658621, 50.8774603)"
798,,,1.63,,No AED,,10000.0,No AED,,645.22,,0.32206178749590203,0.7192235993035246,"(4.730216, 50.892683)","(4.729909099084465, 50.89267033654361)",No AED,"(4.7243436, 50.8696549)"
799,,,10000.0,,No AED,,10000.0,No AED,,418.56,,0.47950787701721564,0.47950787701721564,"(4.711897, 50.878391)",No responder,No AED,"(4.6998331, 50.8723536)"
800,,,226.04,,No AED,,10000.0,No AED,,373.87,,0.5186536637329113,0.6237693605983624,"(4.65278, 50.8551)","(4.6516552256825054, 50.85235043047651)",No AED,"(4.6658621, 50.8774603)"
801,,,52.11,,No AED,,10000.0,No AED,,338.98,,0.5514237035950919,0.7888838699315434,"(4.71745, 50.874271)","(4.716890959579444, 50.87370654054933)",No AED,"(4.7243436, 50.8696549)"
802,,,148.04,,No AED,,10000.0,No AED,,278.33,,0.61339273447416,0.7217317970350889,"(4.696121, 50.886255)","(4.69751729134128, 50.88571034928413)",No AED,"(4.6658621, 50.8774603)"
803,,,8.44,,No AED,,10000.0,No AED,,415.92,,0.48173597027015475,0.8011722241247752,"(4.701217, 50.888092)","(4.701349429928145, 50.88818788075927)",No AED,"(4.6658621, 50.8774603)"
804,,,10000.0,,No AED,,10000.0,No AED,,372.25,,0.5201311960009671,0.5201311960009671,"(4.680351, 50.863075)",No responder,No AED,"(4.6998331, 50.8723536)"
805,,,10000.0,,No AED,,10000.0,No AED,,306.48,,0.5838089360509301,0.5838089360509301,"(4.686, 50.870739)",No responder,No AED,"(4.6998331, 50.8723536)"
806,,,10000.0,,No AED,,10000.0,No AED,,264.5,,0.6284717041592934,0.6284717041592934,"(4.707821, 50.87181)",No responder,No AED,"(4.6998331, 50.8723536)"
807,,,111.87,,No AED,,10000.0,No AED,,619.84,,0.3367399301814691,0.6348811845484912,"(4.729379, 50.929546)","(4.731138348703485, 50.930169195462334)",No AED,"(4.6658621, 50.8774603)"
808,,,10000.0,,No AED,,10000.0,No AED,,560.22,,0.3739058935711453,0.3739058935711453,"(4.702372, 50.879057)",No responder,No AED,"(4.6658621, 50.8774603)"
809,,,10000.0,,No AED,,10000.0,No AED,,507.36,,0.4102746274761582,0.4102746274761582,"(4.725956, 50.880834)",No responder,No AED,"(4.7243436, 50.8696549)"
810,,,10000.0,,No AED,,10000.0,No AED,,389.65,,0.50447915974765,0.50447915974765,"(4.727527, 50.877853)",No responder,No AED,"(4.7243436, 50.8696549)"
811,,,10000.0,,No AED,,10000.0,No AED,,153.89,,0.7632022867579712,0.7632022867579712,"(4.692451, 50.871493)",No responder,No AED,"(4.6998331, 50.8723536)"
812,,,189.83,,No AED,,10000.0,No AED,,203.92,,0.6990134658049871,0.7114174087316114,"(4.698601, 50.865695)","(4.700945398369385, 50.866741014413385)",No AED,"(4.6998331, 50.8723536)"
813,,,10000.0,,No AED,,10000.0,No AED,,458.95,,0.4466767303375449,0.4466767303375449,"(4.696479, 50.880296)",No responder,No AED,"(4.6658621, 50.8774603)"
814,,,10000.0,,No AED,,10000.0,No AED,,190.49,,0.7156943582378135,0.7156943582378135,"(4.700694, 50.878215)",No responder,No AED,"(4.6998331, 50.8723536)"
815,,,79.44,,No AED,,10000.0,No AED,,419.91,,0.47837249638553064,0.7317340903233757,"(4.72011, 50.883383)","(4.719534483942465, 50.884160446572984)",No AED,"(4.7243436, 50.8696549)"
816,,,49.83,,No AED,,10000.0,No AED,,226.21,,0.6721816220176705,0.8377447449573474,"(4.688682, 50.88893)","(4.6880981276631495, 50.88835934123115)",No AED,"(4.6658621, 50.8774603)"
817,,,489.64,,No AED,,10000.0,No AED,,371.95,,0.5204052746423979,0.5204052746423979,"(4.727363, 50.87354)","(4.724426532059962, 50.86959240289653)",No AED,"(4.7243436, 50.8696549)"
818,,,59.31,,No AED,,10000.0,No AED,,649.24,,0.3197963091522002,0.6678919471772782,"(4.731216, 50.930812)","(4.73195457400948, 50.93020949750184)",No AED,"(4.6658621, 50.8774603)"
819,,,142.44,,No AED,,10000.0,No AED,,490.01,,0.42296672332553137,0.6527435344172146,"(4.719081, 50.886546)","(4.718055412916425, 50.88529197693779)",No AED,"(4.7243436, 50.8696549)"
820,,,10000.0,,No AED,,10000.0,No AED,,452.61,,0.4516774094474427,0.4516774094474427,"(4.712356, 50.879293)",No responder,No AED,"(4.6998331, 50.8723536)"
821,,,201.01,,No AED,,10000.0,No AED,,416.29,,0.4814230769017277,0.6298567137259917,"(4.666812, 50.873308)","(4.670608972492691, 50.87396339543736)",No AED,"(4.6731993, 50.8780791)"
822,,,283.56,,No AED,,10000.0,No AED,,367.33,,0.524644369714666,0.582480292238188,"(4.65652, 50.8608)","(4.659087743936634, 50.86248126843008)",No AED,"(4.6658621, 50.8774603)"
823,,,69.02,,No AED,,10000.0,No AED,,90.08,,0.8536950321562375,0.8764366134749324,"(4.701669, 50.874459)","(4.7005833623499225, 50.874404892633976)",No AED,"(4.6998331, 50.8723536)"
824,,,10000.0,,No AED,,10000.0,No AED,,84.79,,0.86166219634924,0.86166219634924,"(4.698687, 50.868816)",No responder,No AED,"(4.6998331, 50.8723536)"
825,,,0.34,,No AED,,10000.0,No AED,,144.71,,0.7756049265748087,0.9287766650602675,"(4.706398, 50.874196)","(4.706171703850397, 50.87430909776108)",No AED,"(4.6998331, 50.8723536)"
826,,,224.02,,No AED,,10000.0,No AED,,549.76,,0.38083720265054594,0.5719269058582327,"(4.73345, 50.864595)","(4.734847162187022, 50.866836717734785)",No AED,"(4.7243436, 50.8696549)"
827,,,48.35,,"(4.689716967935121, 50.87400168995541)",,,,,272.39,,0.6198243292562635,,"(4.693093, 50.869749)","(4.692466389478566, 50.869688093963376)","(4.692543, 50.86957)","(4.6998331, 50.8723536)"
828,,,211.36,,No AED,,10000.0,No AED,,384.12,,0.5094018823360026,0.6320086565171515,"(4.683659, 50.871028)","(4.686428700177777, 50.8728291628396)",No AED,"(4.6731993, 50.8780791)"
829,,,109.31,,No AED,,10000.0,No AED,,412.54,,0.48460372421783343,0.7075938150091806,"(4.715279, 50.881499)","(4.716523828609391, 50.881653309159496)",No AED,"(4.6998331, 50.8723536)"
830,,,820.68,,No AED,,10000.0,No AED,,696.77,,0.29418863308663235,0.29418863308663235,"(4.747292, 50.883367)","(4.752576772211345, 50.88118990270156)",No AED,"(4.7243436, 50.8696549)"
831,,,37.36,,No AED,,10000.0,No AED,,255.87,,0.6380683185376745,0.8381720928332115,"(4.658427, 50.862748)","(4.659087743936634, 50.86248126843008)",No AED,"(4.6658621, 50.8774603)"
832,,,225.39,,No AED,,10000.0,No AED,,475.9,,0.43357760029559766,0.592763935233068,"(4.721861, 50.882117)","(4.723449651292278, 50.88392617963035)",No AED,"(4.7243436, 50.8696549)"
833,,,10000.0,,No AED,,10000.0,No AED,,477.16,,0.43261933964586424,0.43261933964586424,"(4.709278, 50.881314)",No responder,No AED,"(4.6658621, 50.8774603)"
834,,,199.31,,No AED,,10000.0,No AED,,552.36,,0.3791024070325407,0.5890659534489634,"(4.725649, 50.888862)","(4.728779454064364, 50.89018781070623)",No AED,"(4.7243436, 50.8696549)"
835,,,10000.0,,No AED,,10000.0,No AED,,190.23,,0.7160211918575085,0.7160211918575085,"(4.697117, 50.869038)",No responder,No AED,"(4.6998331, 50.8723536)"
836,,,10000.0,,No AED,,10000.0,No AED,,560.22,,0.3739058935711453,0.3739058935711453,"(4.702351, 50.879064)",No responder,No AED,"(4.6658621, 50.8774603)"
837,,,132.46,,No AED,,10000.0,No AED,,265.64,,0.6272148566352936,0.7406625274649253,"(4.695893, 50.862017)","(4.693990919621899, 50.86179060955147)",No AED,"(4.6998331, 50.8723536)"
838,,,47.0,,"(4.702987933060028, 50.87979524876781)",,,,,402.38,,0.49332714831338814,,"(4.69644, 50.880951)","(4.696520484922698, 50.88147827237726)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
839,,,10000.0,,No AED,,10000.0,No AED,,278.97,,0.6127037630308177,0.6127037630308177,"(4.715047, 50.874159)",No responder,No AED,"(4.6998331, 50.8723536)"
840,,,10000.0,,No AED,,10000.0,No AED,,447.27,,0.45593274746620865,0.45593274746620865,"(4.705392, 50.886195)",No responder,No AED,"(4.6658621, 50.8774603)"
841,,,10000.0,,No AED,,10000.0,No AED,,671.13,,0.30773691044817375,0.30773691044817375,"(4.696061, 50.919079)",No responder,No AED,"(4.6658621, 50.8774603)"
842,,,10000.0,,No AED,,10000.0,No AED,,587.72,,0.35627892025169194,0.35627892025169194,"(4.7403, 50.885966)",No responder,No AED,"(4.7243436, 50.8696549)"
843,,,432.71,,No AED,,10000.0,No AED,,641.33,,0.32426928177690845,0.42073624281430716,"(4.74102, 50.876844)","(4.736643798289953, 50.8791632408834)",No AED,"(4.7243436, 50.8696549)"
844,,,179.51,,No AED,,10000.0,No AED,,352.25,,0.5387228531916209,0.6683701373238796,"(4.71539, 50.88122)","(4.713577181100401, 50.881968278251136)",No AED,"(4.6998331, 50.8723536)"
845,,,10000.0,,No AED,,10000.0,No AED,,703.3,,0.29083451679605316,0.29083451679605316,"(4.726683, 50.895637)",No responder,No AED,"(4.6658621, 50.8774603)"
846,,,79.94,,No AED,,10000.0,No AED,,291.51,,0.5993592774137364,0.7805319776408357,"(4.697026, 50.86111)","(4.696302232115137, 50.86183147769865)",No AED,"(4.6998331, 50.8723536)"
847,,,47.3,,No AED,,10000.0,No AED,,613.25,,0.34065935141702364,0.6904817883185651,"(4.738374, 50.887226)","(4.737465933300213, 50.88741760250047)",No AED,"(4.7243436, 50.8696549)"
848,,,688.64,,No AED,,10000.0,No AED,,698.82,,0.29313151152612527,0.2968804725293681,"(4.739692, 50.860015)","(4.741616580467052, 50.86619454922691)",No AED,"(4.7243436, 50.8696549)"
849,,,167.9,,"(4.6961769838847225, 50.92443373732288)",,,,,633.67,,0.32866050327111557,,"(4.700399, 50.923948)","(4.7026808578879296, 50.92245698483841)","(4.7063333, 50.9258595)","(4.6658621, 50.8774603)"
850,,,10000.0,,No AED,,10000.0,No AED,,341.46,,0.5490275291224792,0.5490275291224792,"(4.677547, 50.868746)",No responder,No AED,"(4.6998331, 50.8723536)"
851,,,10000.0,,No AED,,10000.0,No AED,,423.32,,0.4755165661659507,0.4755165661659507,"(4.699569, 50.880817)",No responder,No AED,"(4.6658621, 50.8774603)"
852,,,203.66,,No AED,,10000.0,No AED,,293.27,,0.5975097720292675,0.6682322162799142,"(4.680569, 50.874803)","(4.677706168256039, 50.87569685363274)",No AED,"(4.6731993, 50.8780791)"
853,,,180.41,,No AED,,10000.0,No AED,,384.08,,0.5094376641559849,0.6569185174703932,"(4.687469, 50.876764)","(4.685972232176536, 50.87612725061092)",No AED,"(4.6998331, 50.8723536)"
854,,,10000.0,,No AED,,10000.0,No AED,,715.48,,0.28468014447609724,0.28468014447609724,"(4.708056, 50.880068)",No responder,No AED,"(4.6998331, 50.8723536)"
855,,,199.49,,No AED,,10000.0,No AED,,328.04,,0.5621193645104167,0.6599672895271838,"(4.695799, 50.858224)","(4.6985767256680875, 50.85709216542675)",No AED,"(4.6998331, 50.8723536)"
856,,,320.1,,No AED,,10000.0,No AED,,573.78,,0.3651078055872813,0.5011349362745212,"(4.727124, 50.889654)","(4.730104690881201, 50.89258788274169)",No AED,"(4.7243436, 50.8696549)"
857,,,10000.0,,No AED,,10000.0,No AED,,232.18,,0.6651717004924785,0.6651717004924785,"(4.686584, 50.874373)",No responder,No AED,"(4.6998331, 50.8723536)"
858,,,10000.0,,No AED,,10000.0,No AED,,648.85,,0.3200153945394682,0.3200153945394682,"(4.735979, 50.888449)",No responder,No AED,"(4.7243436, 50.8696549)"
859,,,98.66,,"(4.707562307246641, 50.8713997246525)",,,,,184.23,,0.7236051101779473,,"(4.708619, 50.868552)","(4.7090069143756565, 50.867716720905115)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
860,,,100.86,,No AED,,10000.0,No AED,,316.13,,0.5739993604193794,0.7509669871235792,"(4.693403, 50.880737)","(4.695219433724428, 50.88081628528244)",No AED,"(4.6953981, 50.8785355)"
861,,,129.09,,No AED,,10000.0,No AED,,342.69,,0.5478429694592499,0.7152537328769903,"(4.693009, 50.884347)","(4.6927352654543295, 50.8839480564685)",No AED,"(4.6658621, 50.8774603)"
862,,,166.69,,No AED,,10000.0,No AED,,197.44,,0.7070129214109505,0.7346806114762591,"(4.673724, 50.885752)","(4.676310839291159, 50.88549573594725)",No AED,"(4.6658621, 50.8774603)"
863,,,113.22,,No AED,,10000.0,No AED,,448.73,,0.45476533673190783,0.6913299278990838,"(4.730981, 50.873233)","(4.729469510417073, 50.874280818756745)",No AED,"(4.7243436, 50.8696549)"
864,,,2.2,,"(4.669599509668225, 50.87640965527201)",,,,,280.86,,0.6106736579984524,,"(4.678649, 50.875817)","(4.678471892549515, 50.876180037053885)","(4.676586, 50.8718562)","(4.6731993, 50.8780791)"
865,,,344.44,,No AED,,10000.0,No AED,,302.93,,0.5874596692117535,0.5874596692117535,"(4.72323, 50.903641)","(4.72845280221538, 50.90158502091208)",No AED,"(4.6658621, 50.8774603)"
866,,,10000.0,,No AED,,10000.0,No AED,,523.92,,0.39851584388900857,0.39851584388900857,"(4.727974, 50.883609)",No responder,No AED,"(4.7243436, 50.8696549)"
867,,,297.02,,No AED,,10000.0,No AED,,424.82,,0.4742656975258484,0.5562998761010638,"(4.669665, 50.861828)","(4.672619523172445, 50.86225054876929)",No AED,"(4.6658621, 50.8774603)"
868,,,10000.0,,No AED,,10000.0,No AED,,604.63,,0.3458550658976936,0.3458550658976936,"(4.741493, 50.885262)",No responder,No AED,"(4.7243436, 50.8696549)"
869,,,204.88,,No AED,,10000.0,No AED,,301.34,,0.5891021800563632,0.6644874460277497,"(4.691951, 50.863656)","(4.691726208457646, 50.864486017921045)",No AED,"(4.6998331, 50.8723536)"
870,,,10000.0,,No AED,,10000.0,No AED,,247.92,,0.6470383900965682,0.6470383900965682,"(4.711526, 50.868193)",No responder,No AED,"(4.6998331, 50.8723536)"
871,,,340.11,,No AED,,10000.0,No AED,,811.86,,0.24035623650872529,0.4331281649352262,"(4.760723, 50.886209)","(4.757296019687579, 50.88843192009196)",No AED,"(4.7243436, 50.8696549)"
872,,,10000.0,,No AED,,10000.0,No AED,,632.99,,0.32905318652769394,0.32905318652769394,"(4.730961, 50.850728)",No responder,No AED,"(4.7243436, 50.8696549)"
873,,,11.59,,No AED,,10000.0,No AED,,412.82,,0.48436551165981895,0.7992848116518232,"(4.702259, 50.888472)","(4.702131032111446, 50.88833659970758)",No AED,"(4.6658621, 50.8774603)"
874,,,13.42,,No AED,,10000.0,No AED,,97.54,,0.8425847079173202,0.9358786632112086,"(4.704598, 50.872842)","(4.704967072194031, 50.872866468038026)",No AED,"(4.6998331, 50.8723536)"
875,,,26.3,,No AED,,10000.0,No AED,,400.28,,0.4951497087972113,0.7897528217958014,"(4.723061, 50.869955)","(4.72355852646135, 50.8698648136938)",No AED,"(4.7243436, 50.8696549)"
876,,,33.38,,"(4.706371763836498, 50.87693265075111)",,,,,217.55,,0.6824816288717475,,"(4.700494, 50.877037)","(4.700645281536216, 50.87743693628566)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
877,,,253.44,,"(4.711856262832328, 50.922914199412844)",,,,,637.8,,0.3262855758814962,,"(4.708543, 50.923968)","(4.713456640630278, 50.92346952069335)","(4.7063333, 50.9258595)","(4.6658621, 50.8774603)"
878,,,40.03,,No AED,,10000.0,No AED,,261.78,,0.6314806810537669,0.8328804384756419,"(4.692118, 50.886743)","(4.692536655874347, 50.886959825467514)",No AED,"(4.6658621, 50.8774603)"
879,,,10000.0,,No AED,,10000.0,No AED,,585.05,,0.3579532713366152,0.3579532713366152,"(4.700418, 50.880055)",No responder,No AED,"(4.6658621, 50.8774603)"
880,,,186.64,,No AED,,10000.0,No AED,,615.18,,0.33950677816604663,0.579672924973886,"(4.733924, 50.889842)","(4.734823905345636, 50.88930374998206)",No AED,"(4.7243436, 50.8696549)"
881,,,10000.0,,No AED,,10000.0,No AED,,477.82,,0.4321182391173146,0.4321182391173146,"(4.732469, 50.876892)",No responder,No AED,"(4.7243436, 50.8696549)"
882,,,218.32,,No AED,,10000.0,No AED,,591.43,,0.35396538152764234,0.5639541201466807,"(4.724335, 50.865394)","(4.727797102420276, 50.86562543634293)",No AED,"(4.7243436, 50.8696549)"
883,,,10000.0,,No AED,,10000.0,No AED,,92.96,,0.8493885350266113,0.8493885350266113,"(4.698053, 50.878474)",No responder,No AED,"(4.6953981, 50.8785355)"
884,,,414.99,,No AED,,10000.0,No AED,,556.62,,0.3762770756086331,0.4490482366066404,"(4.690191, 50.850666)","(4.693877022642314, 50.85451388347492)",No AED,"(4.6998331, 50.8723536)"
885,,,10000.0,,No AED,,10000.0,No AED,,549.11,,0.3812721405341645,0.3812721405341645,"(4.728583, 50.885829)",No responder,No AED,"(4.7243436, 50.8696549)"
886,,,154.44,,"(4.711856262832328, 50.922914199412844)",,,,,618.75,,0.3373850842633571,,"(4.710431, 50.923778)","(4.713456640630278, 50.92346952069335)","(4.7063333, 50.9258595)","(4.6658621, 50.8774603)"
887,,,383.39,,No AED,,10000.0,No AED,,427.73,,0.4718483883877974,0.4987025319718037,"(4.692073, 50.85568)","(4.696242379741656, 50.85730314265575)",No AED,"(4.6998331, 50.8723536)"
888,,,50.52,,No AED,,10000.0,No AED,,326.03,,0.5641069137859543,0.7956649025899496,"(4.684366, 50.88639)","(4.684171152714442, 50.88575322528419)",No AED,"(4.6658621, 50.8774603)"
889,,,131.84,,No AED,,10000.0,No AED,,472.11,,0.43647280089508145,0.6674762864526048,"(4.663558, 50.876016)","(4.664311764343097, 50.87447553932536)",No AED,"(4.6658621, 50.8774603)"
890,,,10000.0,,No AED,,10000.0,No AED,,100.23,,0.8386140071178281,0.8386140071178281,"(4.705422, 50.870966)",No responder,No AED,"(4.6998331, 50.8723536)"
891,,,90.55,,No AED,,10000.0,No AED,,816.45,,0.23842673257002692,0.5900711102882378,"(4.769768, 50.889067)","(4.768903830436942, 50.88947105666754)",No AED,"(4.7243436, 50.8696549)"
892,,,4.03,,"(4.707562307246641, 50.8713997246525)",,,,,99.26,,0.8400436593574391,,"(4.705357, 50.871011)","(4.704986065686839, 50.87074110210953)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
893,,,292.18,,No AED,,10000.0,No AED,,385.1,,0.5085260123877171,0.5710709905158161,"(4.728234, 50.874598)","(4.7247188328460155, 50.87501142008276)",No AED,"(4.7243436, 50.8696549)"
894,,,105.67,,No AED,,10000.0,No AED,,552.03,,0.3793221540342057,0.662222533832073,"(4.72011, 50.888334)","(4.719763199489416, 50.887420692657884)",No AED,"(4.7243436, 50.8696549)"
895,,,10000.0,,No AED,,10000.0,No AED,,584.62,,0.3582236580850353,0.3582236580850353,"(4.730501, 50.853164)",No responder,No AED,"(4.7243436, 50.8696549)"
896,,,275.58,,No AED,,10000.0,No AED,,138.11,,0.7846462129265422,0.7846462129265422,"(4.678758, 50.884153)","(4.676772149485658, 50.88596384285445)",No AED,"(4.6658621, 50.8774603)"
897,,,10000.0,,No AED,,10000.0,No AED,,169.77,,0.7422140657894931,0.7422140657894931,"(4.70314, 50.878665)",No responder,No AED,"(4.6998331, 50.8723536)"
898,,,198.5,,No AED,,10000.0,No AED,,479.11,,0.4311404906475859,0.6120016240239807,"(4.72055, 50.880213)","(4.721936219382011, 50.878898891485704)",No AED,"(4.7243436, 50.8696549)"
899,,,113.47,,No AED,,10000.0,No AED,,323.45,,0.5666683994116223,0.7364960779691511,"(4.699978, 50.860946)","(4.702109020085425, 50.86052876098737)",No AED,"(4.6998331, 50.8723536)"
900,,,10000.0,,No AED,,10000.0,No AED,,108.23,,0.8269154632516822,0.8269154632516822,"(4.704996, 50.869761)",No responder,No AED,"(4.6998331, 50.8723536)"
901,,,10000.0,,No AED,,10000.0,No AED,,571.6,,0.3665081529400643,0.3665081529400643,"(4.702189, 50.879282)",No responder,No AED,"(4.6658621, 50.8774603)"
902,,,198.59,,No AED,,10000.0,No AED,,203.9,,0.6990380157091527,0.7036871670256593,"(4.684153, 50.882912)","(4.685532733920569, 50.88137853546348)",No AED,"(4.6658621, 50.8774603)"
903,,,210.31,,No AED,,10000.0,No AED,,312.19,,0.5779844446433723,0.6563730999602044,"(4.722786, 50.90262)","(4.7195717780767055, 50.90223672275838)",No AED,"(4.6658621, 50.8774603)"
904,,,10000.0,,No AED,,10000.0,No AED,,523.93,,0.39850884597798236,0.39850884597798236,"(4.734176, 50.878237)",No responder,No AED,"(4.7243436, 50.8696549)"
905,,,10000.0,,No AED,,10000.0,No AED,,437.53,,0.4637978729707205,0.4637978729707205,"(4.706892, 50.884498)",No responder,No AED,"(4.6658621, 50.8774603)"
906,,,266.05,,No AED,,10000.0,No AED,,316.09,,0.5740396797477852,0.6110423158153994,"(4.726252, 50.870911)","(4.721994147681189, 50.870169462441076)",No AED,"(4.7243436, 50.8696549)"
907,,,659.85,,No AED,,10000.0,No AED,,438.12,,0.46331760630257446,0.46331760630257446,"(4.720315, 50.917272)","(4.717921671352607, 50.92065256991801)",No AED,"(4.6658621, 50.8774603)"
908,,,10000.0,,No AED,,10000.0,No AED,,593.72,,0.35254485288196524,0.35254485288196524,"(4.704018, 50.881633)",No responder,No AED,"(4.6658621, 50.8774603)"
909,,,81.37,,No AED,,10000.0,No AED,,140.03,,0.7820052042096456,0.8414191308405817,"(4.690653, 50.893772)","(4.690080971867135, 50.892961538965395)",No AED,"(4.6658621, 50.8774603)"
910,,,10000.0,,No AED,,10000.0,No AED,,543.92,,0.38476281687199204,0.38476281687199204,"(4.704262, 50.881785)",No responder,No AED,"(4.6658621, 50.8774603)"
911,,,15.03,,No AED,,10000.0,No AED,,313.36,,0.5767981772586173,0.8370754532355629,"(4.693567, 50.88277)","(4.693331803950365, 50.88290831601826)",No AED,"(4.6658621, 50.8774603)"
912,,,93.42,,No AED,,10000.0,No AED,,502.44,,0.41383457673196006,0.6895702232529728,"(4.715765, 50.877798)","(4.714639099700161, 50.87882445994313)",No AED,"(4.6998331, 50.8723536)"
913,,,29.44,,No AED,,10000.0,No AED,,376.86,,0.515937626931415,0.7960718308707606,"(4.727021, 50.877495)","(4.727060636075774, 50.87777502959477)",No AED,"(4.7243436, 50.8696549)"
914,,,10000.0,,No AED,,10000.0,No AED,,411.29,,0.4856686028810247,0.4856686028810247,"(4.714652, 50.88113)",No responder,No AED,"(4.6658621, 50.8774603)"
915,,,433.25,,No AED,,10000.0,No AED,,478.12,,0.4318906580652276,0.4567728150408353,"(4.71674, 50.920088)","(4.719728457138859, 50.9200964042195)",No AED,"(4.6658621, 50.8774603)"
916,,,248.23,,No AED,,10000.0,No AED,,325.81,,0.5643248827358482,0.6217123402872676,"(4.700192, 50.860886)","(4.696662257139123, 50.86027099470113)",No AED,"(4.6998331, 50.8723536)"
917,,,10000.0,,No AED,,10000.0,No AED,,713.75,,0.28554628778609686,0.28554628778609686,"(4.708156, 50.880083)",No responder,No AED,"(4.6998331, 50.8723536)"
918,,,10000.0,,No AED,,10000.0,No AED,,315.38,,0.574755819298162,0.574755819298162,"(4.697903, 50.884767)",No responder,No AED,"(4.6658621, 50.8774603)"
919,,,345.65,,No AED,,10000.0,No AED,,327.56,,0.5625933657352561,0.5625933657352561,"(4.699598, 50.8595)","(4.6966499429754265, 50.8591430408858)",No AED,"(4.6998331, 50.8723536)"
920,,,56.62,,No AED,,10000.0,No AED,,342.82,,0.5477179215276833,0.7829271504697084,"(4.684926, 50.876465)","(4.685972232176536, 50.87612725061092)",No AED,"(4.6998331, 50.8723536)"
921,,,788.34,,No AED,,10000.0,No AED,,751.32,,0.26731584568486283,0.26731584568486283,"(4.745663, 50.892849)","(4.754024807542902, 50.89851782471474)",No AED,"(4.7243436, 50.8696549)"
